search_type,oof_log_rmse,weights
random_dirichlet,0.12902311977701167,0.00652 | 0.19198 | 0.03437 | 0.07090 | 0.26349 | 0.43276
random_dirichlet,0.12902317892639795,0.14098 | 0.02351 | 0.26648 | 0.26012 | 0.02634 | 0.28256
random_dirichlet,0.12902338288113316,0.04849 | 0.21108 | 0.25052 | 0.25358 | 0.12517 | 0.11116
random_dirichlet,0.12902350559760387,0.03356 | 0.01156 | 0.13920 | 0.01033 | 0.73144 | 0.07390
random_dirichlet,0.12902358865926808,0.00060 | 0.10736 | 0.12655 | 0.23661 | 0.25249 | 0.27639
random_dirichlet,0.1290236345466818,0.14401 | 0.00257 | 0.20781 | 0.32023 | 0.02877 | 0.29661
random_dirichlet,0.1290237244066701,0.04844 | 0.17904 | 0.01377 | 0.39664 | 0.15235 | 0.20976
random_dirichlet,0.1290237930735303,0.00611 | 0.14707 | 0.45073 | 0.16945 | 0.18867 | 0.03797
random_dirichlet,0.12902384067723421,0.10837 | 0.20728 | 0.27865 | 0.01564 | 0.05823 | 0.33184
random_dirichlet,0.12902386575993863,0.06295 | 0.17517 | 0.28482 | 0.02290 | 0.12776 | 0.32640
random_dirichlet,0.12902387389292008,0.10458 | 0.00045 | 0.50432 | 0.23885 | 0.04843 | 0.10336
random_dirichlet,0.12902414614454713,0.12868 | 0.11532 | 0.27857 | 0.10628 | 0.03842 | 0.33273
random_dirichlet,0.12902476299614465,0.11021 | 0.28042 | 0.22811 | 0.07111 | 0.04456 | 0.26559
random_dirichlet,0.129024832312726,0.02740 | 0.01436 | 0.39555 | 0.30429 | 0.16916 | 0.08923
random_dirichlet,0.12902495959481097,0.07290 | 0.10743 | 0.35748 | 0.07819 | 0.10828 | 0.27573
random_dirichlet,0.12902497982348937,0.06835 | 0.06841 | 0.19822 | 0.53714 | 0.10146 | 0.02642
random_dirichlet,0.12902538380828524,0.14781 | 0.00929 | 0.15882 | 0.04942 | 0.05873 | 0.57592
random_dirichlet,0.129025396719511,0.00558 | 0.17768 | 0.20512 | 0.04479 | 0.23778 | 0.32905
random_dirichlet,0.1290254820961888,0.07083 | 0.37760 | 0.23383 | 0.16281 | 0.07575 | 0.07918
random_dirichlet,0.12902555751969774,0.00504 | 0.06080 | 0.18564 | 0.50297 | 0.21303 | 0.03252
random_dirichlet,0.12902558508654688,0.11720 | 0.12344 | 0.15567 | 0.19495 | 0.06004 | 0.34870
random_dirichlet,0.12902558897821248,0.09255 | 0.13429 | 0.25987 | 0.05426 | 0.09153 | 0.36750
random_dirichlet,0.12902560991942086,0.07313 | 0.06116 | 0.42091 | 0.22938 | 0.09240 | 0.12303
random_dirichlet,0.1290256886326472,0.03480 | 0.39319 | 0.32404 | 0.11853 | 0.12238 | 0.00707
random_dirichlet,0.12902570377412975,0.14066 | 0.38263 | 0.01810 | 0.01362 | 0.02341 | 0.42159
random_dirichlet,0.12902585446755677,0.01212 | 0.03229 | 0.38927 | 0.13832 | 0.21148 | 0.21651
random_dirichlet,0.12902592101702706,0.03252 | 0.29339 | 0.16508 | 0.16560 | 0.15830 | 0.18511
random_dirichlet,0.12902602950473202,0.17400 | 0.03574 | 0.00712 | 0.32268 | 0.01435 | 0.44612
random_dirichlet,0.12902635194222134,0.13643 | 0.12734 | 0.01722 | 0.30683 | 0.04325 | 0.36893
random_dirichlet,0.12902641982040663,0.02227 | 0.07013 | 0.21741 | 0.14299 | 0.21308 | 0.33413
random_dirichlet,0.1290266680430127,0.06685 | 0.13867 | 0.38759 | 0.01671 | 0.11359 | 0.27659
random_dirichlet,0.12902676167775007,0.06832 | 0.05537 | 0.05077 | 0.05626 | 0.17951 | 0.58978
random_dirichlet,0.1290269022189143,0.01425 | 0.47037 | 0.04584 | 0.07590 | 0.19191 | 0.20172
random_dirichlet,0.12902692568216845,0.05223 | 0.24343 | 0.06200 | 0.39400 | 0.12725 | 0.12109
random_dirichlet,0.1290272080821879,0.05915 | 0.26766 | 0.33799 | 0.16961 | 0.09499 | 0.07061
random_dirichlet,0.1290274976228996,0.04650 | 0.12989 | 0.07313 | 0.59823 | 0.13671 | 0.01554
random_dirichlet,0.12902772531711196,0.10511 | 0.11161 | 0.11664 | 0.41207 | 0.06290 | 0.19167
random_dirichlet,0.1290277679466856,0.04536 | 0.10889 | 0.09569 | 0.25003 | 0.17226 | 0.32777
random_dirichlet,0.12902797042501343,0.05877 | 0.47898 | 0.18961 | 0.16869 | 0.08521 | 0.01874
random_dirichlet,0.12902803569006374,0.01697 | 0.62044 | 0.06944 | 0.10902 | 0.16082 | 0.02331
random_dirichlet,0.1290282180493407,0.12948 | 0.20445 | 0.00958 | 0.52570 | 0.02052 | 0.11028
random_dirichlet,0.12902835503663954,0.02508 | 0.05423 | 0.05289 | 0.33883 | 0.21631 | 0.31266
random_dirichlet,0.12902840010910224,0.05937 | 0.27602 | 0.17947 | 0.08200 | 0.12355 | 0.27960
random_dirichlet,0.1290286068960606,0.01788 | 0.36813 | 0.24683 | 0.08755 | 0.16766 | 0.11195
random_dirichlet,0.1290286564099903,0.03045 | 0.48533 | 0.11488 | 0.01249 | 0.15564 | 0.20121
random_dirichlet,0.12902871899144258,0.04604 | 0.15137 | 0.22635 | 0.20515 | 0.14665 | 0.22444
random_dirichlet,0.129028831525074,0.14274 | 0.04819 | 0.03107 | 0.55613 | 0.02471 | 0.19716
random_dirichlet,0.12902888047710273,0.13717 | 0.00911 | 0.12210 | 0.43381 | 0.03670 | 0.26111
random_dirichlet,0.1290291634390737,0.14388 | 0.02023 | 0.01017 | 0.40557 | 0.04504 | 0.37511
random_dirichlet,0.12902916891477248,0.07528 | 0.26373 | 0.20681 | 0.26749 | 0.07962 | 0.10706
random_dirichlet,0.12902929325400012,0.14615 | 0.04356 | 0.15873 | 0.36115 | 0.02054 | 0.26986
random_dirichlet,0.12902946075161378,0.14560 | 0.04570 | 0.00478 | 0.59578 | 0.02189 | 0.18624
random_dirichlet,0.12902964572300063,0.04189 | 0.01398 | 0.05195 | 0.29794 | 0.20024 | 0.39400
random_dirichlet,0.12902970035130118,0.03254 | 0.29595 | 0.15674 | 0.11358 | 0.16383 | 0.23736
random_dirichlet,0.12902976142871272,0.09534 | 0.19246 | 0.42089 | 0.05149 | 0.05481 | 0.18502
random_dirichlet,0.12903008135765995,0.07223 | 0.17714 | 0.27396 | 0.26929 | 0.08870 | 0.11868
random_dirichlet,0.12903087854345102,0.00335 | 0.10076 | 0.00330 | 0.04909 | 0.69527 | 0.14822
random_dirichlet,0.12903088525019368,0.08226 | 0.69246 | 0.04013 | 0.11257 | 0.04887 | 0.02372
random_dirichlet,0.12903089299508172,0.14412 | 0.04961 | 0.02144 | 0.19186 | 0.05940 | 0.53357
random_dirichlet,0.1290309058504191,0.11784 | 0.54873 | 0.03083 | 0.14643 | 0.01385 | 0.14232
random_dirichlet,0.1290311477898333,0.08908 | 0.01290 | 0.06010 | 0.67087 | 0.08865 | 0.07840
random_dirichlet,0.12903124666724172,0.01704 | 0.02742 | 0.63740 | 0.05774 | 0.17488 | 0.08552
random_dirichlet,0.12903137503402043,0.01157 | 0.03013 | 0.47298 | 0.02916 | 0.21162 | 0.24455
random_dirichlet,0.12903142160458092,0.04008 | 0.15371 | 0.08085 | 0.20476 | 0.17910 | 0.34151
random_dirichlet,0.12903154881181264,0.11998 | 0.17309 | 0.26099 | 0.10642 | 0.04049 | 0.29902
random_dirichlet,0.1290315589913597,0.10844 | 0.11801 | 0.39377 | 0.35232 | 0.02639 | 0.00107
random_dirichlet,0.12903157588858202,0.02335 | 0.07813 | 0.45517 | 0.15518 | 0.16913 | 0.11904
random_dirichlet,0.12903160855085735,0.03068 | 0.27879 | 0.05581 | 0.17094 | 0.17960 | 0.28418
random_dirichlet,0.1290316646572864,0.04323 | 0.13693 | 0.21737 | 0.45590 | 0.13103 | 0.01554
random_dirichlet,0.12903175985173015,0.16444 | 0.00051 | 0.09432 | 0.46329 | 0.00562 | 0.27183
random_dirichlet,0.12903208485220646,0.02912 | 0.16689 | 0.04182 | 0.33815 | 0.18692 | 0.23710
random_dirichlet,0.12903229646936568,0.14816 | 0.05295 | 0.11002 | 0.00357 | 0.06134 | 0.62396
random_dirichlet,0.12903231504011528,0.10894 | 0.16899 | 0.17136 | 0.15084 | 0.06381 | 0.33607
random_dirichlet,0.1290324309770337,0.04480 | 0.20852 | 0.08569 | 0.29820 | 0.14950 | 0.21329
random_dirichlet,0.12903250843040154,0.06078 | 0.53246 | 0.32678 | 0.00091 | 0.07266 | 0.00641
random_dirichlet,0.1290327749804356,0.07237 | 0.07272 | 0.03907 | 0.20043 | 0.15099 | 0.46442
random_dirichlet,0.12903286915703863,0.06853 | 0.64153 | 0.08091 | 0.06220 | 0.07314 | 0.07370
random_dirichlet,0.12903310641267732,0.09245 | 0.47972 | 0.17225 | 0.07814 | 0.04467 | 0.13277
random_dirichlet,0.12903315207552024,0.05117 | 0.17585 | 0.03370 | 0.27940 | 0.15533 | 0.30455
random_dirichlet,0.12903321899422673,0.11169 | 0.02457 | 0.52359 | 0.28300 | 0.02737 | 0.02978
random_dirichlet,0.1290333194500702,0.00954 | 0.33645 | 0.26898 | 0.04664 | 0.18782 | 0.15057
random_dirichlet,0.12903336835495788,0.00686 | 0.34670 | 0.37115 | 0.06627 | 0.17466 | 0.03436
random_dirichlet,0.1290334539742473,0.08886 | 0.29085 | 0.27346 | 0.09133 | 0.06248 | 0.19302
random_dirichlet,0.1290336155556734,0.12104 | 0.19859 | 0.05892 | 0.42209 | 0.03302 | 0.16634
random_dirichlet,0.12903366328647073,0.06142 | 0.13410 | 0.21767 | 0.47876 | 0.10104 | 0.00702
random_dirichlet,0.12903376151476761,0.07639 | 0.19099 | 0.49032 | 0.13799 | 0.06436 | 0.03996
random_dirichlet,0.12903387069529998,0.10275 | 0.24999 | 0.27962 | 0.28077 | 0.03243 | 0.05445
random_dirichlet,0.12903400756683997,0.07157 | 0.07404 | 0.04692 | 0.02038 | 0.17415 | 0.61293
random_dirichlet,0.12903400998140724,0.12100 | 0.04481 | 0.02758 | 0.44394 | 0.06272 | 0.29996
random_dirichlet,0.12903401987290009,0.06711 | 0.01861 | 0.03070 | 0.20389 | 0.17212 | 0.50756
random_dirichlet,0.12903422968803943,0.01961 | 0.33932 | 0.02925 | 0.13193 | 0.19734 | 0.28255
random_dirichlet,0.1290343960769357,0.08451 | 0.24100 | 0.48223 | 0.03167 | 0.05558 | 0.10501
random_dirichlet,0.12903449826621619,0.07819 | 0.62293 | 0.00144 | 0.03156 | 0.07348 | 0.19240
random_dirichlet,0.12903459696105668,0.07726 | 0.28898 | 0.52014 | 0.01346 | 0.05596 | 0.04419
random_dirichlet,0.1290346781840846,0.02663 | 0.26119 | 0.09967 | 0.45182 | 0.15465 | 0.00605
random_dirichlet,0.1290350461483941,0.09825 | 0.01659 | 0.01271 | 0.24600 | 0.12307 | 0.50337
random_dirichlet,0.12903510043784033,0.03282 | 0.25841 | 0.13449 | 0.31827 | 0.15097 | 0.10504
random_dirichlet,0.12903528327207403,0.13379 | 0.12543 | 0.48784 | 0.11361 | 0.00105 | 0.13829
random_dirichlet,0.12903528389656663,0.07285 | 0.48093 | 0.01116 | 0.35363 | 0.07019 | 0.01124
random_dirichlet,0.12903530814576364,0.08615 | 0.04040 | 0.41587 | 0.13533 | 0.08548 | 0.23677
random_dirichlet,0.12903545090112556,0.03937 | 0.01941 | 0.14762 | 0.24873 | 0.19082 | 0.35404
random_dirichlet,0.12903547169585658,0.02070 | 0.35717 | 0.07134 | 0.31224 | 0.16642 | 0.07213
random_dirichlet,0.1290354747065479,0.02364 | 0.01009 | 0.15771 | 0.06459 | 0.24468 | 0.49929
random_dirichlet,0.12903569544205096,0.13870 | 0.16032 | 0.08266 | 0.41685 | 0.01378 | 0.18769
random_dirichlet,0.12903580885359442,0.14130 | 0.00341 | 0.39971 | 0.35923 | 0.00171 | 0.09465
random_dirichlet,0.12903622479750648,0.08609 | 0.44834 | 0.19748 | 0.13043 | 0.04942 | 0.08823
random_dirichlet,0.12903640478730505,0.11146 | 0.40986 | 0.09355 | 0.32267 | 0.01733 | 0.04513
random_dirichlet,0.12903650088396557,0.08199 | 0.07574 | 0.34541 | 0.01697 | 0.10735 | 0.37255
random_dirichlet,0.1290366307284688,0.01979 | 0.40660 | 0.21130 | 0.12125 | 0.15836 | 0.08269
random_dirichlet,0.12903669128920442,0.06907 | 0.09636 | 0.40939 | 0.07126 | 0.10705 | 0.24687
random_dirichlet,0.12903673831187018,0.01524 | 0.05175 | 0.17443 | 0.04131 | 0.25055 | 0.46672
random_dirichlet,0.12903679680484123,0.04439 | 0.29056 | 0.11468 | 0.10031 | 0.15124 | 0.29881
random_dirichlet,0.12903694866013546,0.01488 | 0.00901 | 0.33063 | 0.13177 | 0.21919 | 0.29452
random_dirichlet,0.12903696233250536,0.09109 | 0.64761 | 0.04135 | 0.10604 | 0.03979 | 0.07413
random_dirichlet,0.12903699653956952,0.05794 | 0.31784 | 0.22779 | 0.18275 | 0.10034 | 0.11333
random_dirichlet,0.1290370846557885,0.10807 | 0.37596 | 0.08312 | 0.25649 | 0.03285 | 0.14351
random_dirichlet,0.12903731874750832,0.00386 | 0.06504 | 0.58293 | 0.00974 | 0.20309 | 0.13533
random_dirichlet,0.1290373782477973,0.01770 | 0.40996 | 0.26101 | 0.01031 | 0.16571 | 0.13531
random_dirichlet,0.12903765019057767,0.05643 | 0.11727 | 0.36085 | 0.07307 | 0.12885 | 0.26352
random_dirichlet,0.12903770923264146,0.05907 | 0.31017 | 0.26046 | 0.25931 | 0.08884 | 0.02216
random_dirichlet,0.12903772035088457,0.06923 | 0.31480 | 0.30174 | 0.08507 | 0.08305 | 0.14612
random_dirichlet,0.1290378900985408,0.01345 | 0.09219 | 0.10240 | 0.05176 | 0.71223 | 0.02798
random_dirichlet,0.1290380840877104,0.03320 | 0.16795 | 0.31753 | 0.11080 | 0.15912 | 0.21140
random_dirichlet,0.1290381443037748,0.11972 | 0.10062 | 0.05703 | 0.01684 | 0.09492 | 0.61087
random_dirichlet,0.12903827576431962,0.07871 | 0.20137 | 0.36764 | 0.06707 | 0.08033 | 0.20487
random_dirichlet,0.12903832622927525,0.11562 | 0.25683 | 0.22669 | 0.10101 | 0.03604 | 0.26382
random_dirichlet,0.12903848426289788,0.03714 | 0.04083 | 0.06090 | 0.17523 | 0.21465 | 0.47126
random_dirichlet,0.12903854056344657,0.09734 | 0.70149 | 0.07372 | 0.05574 | 0.02541 | 0.04629
random_dirichlet,0.12903863151506414,0.00522 | 0.14108 | 0.02199 | 0.19178 | 0.25799 | 0.38194
random_dirichlet,0.1290386604454315,0.04411 | 0.58416 | 0.02436 | 0.16733 | 0.11518 | 0.06485
random_dirichlet,0.12903868565479706,0.04625 | 0.00562 | 0.57170 | 0.08330 | 0.13496 | 0.15817
random_dirichlet,0.1290388140338925,0.04171 | 0.17325 | 0.24105 | 0.13747 | 0.15250 | 0.25403
random_dirichlet,0.12903897137655154,0.00021 | 0.41462 | 0.36431 | 0.01610 | 0.18250 | 0.02226
random_dirichlet,0.12903897161239422,0.07001 | 0.23273 | 0.00658 | 0.10915 | 0.13726 | 0.44426
random_dirichlet,0.12903897732148376,0.07338 | 0.00618 | 0.00716 | 0.10983 | 0.76309 | 0.04036
random_dirichlet,0.129039061251403,0.11595 | 0.07611 | 0.08251 | 0.44606 | 0.05449 | 0.22488
random_dirichlet,0.12903910367438862,0.02813 | 0.35120 | 0.03760 | 0.26001 | 0.16339 | 0.15967
random_dirichlet,0.1290394518659426,0.09334 | 0.04551 | 0.19094 | 0.44122 | 0.07581 | 0.15318
random_dirichlet,0.12903947411136116,0.11202 | 0.01994 | 0.20651 | 0.53548 | 0.04532 | 0.08074
random_dirichlet,0.12903949533014852,0.02758 | 0.02425 | 0.42619 | 0.09878 | 0.18105 | 0.24215
random_dirichlet,0.1290395636615344,0.04906 | 0.10932 | 0.44398 | 0.19483 | 0.11749 | 0.08533
random_dirichlet,0.12903983234655425,0.09466 | 0.43008 | 0.05488 | 0.06330 | 0.06430 | 0.29278
random_dirichlet,0.12904020620696027,0.03634 | 0.01564 | 0.23246 | 0.45278 | 0.16021 | 0.10257
random_dirichlet,0.12904027370966284,0.06074 | 0.01127 | 0.19235 | 0.46218 | 0.12734 | 0.14612
random_dirichlet,0.12904044639716555,0.02712 | 0.18443 | 0.04259 | 0.22977 | 0.19719 | 0.31889
random_dirichlet,0.1290407170157965,0.07455 | 0.02670 | 0.34096 | 0.07243 | 0.12152 | 0.36384
random_dirichlet,0.1290410638121607,0.09716 | 0.37192 | 0.28214 | 0.09122 | 0.03655 | 0.12102
random_dirichlet,0.12904108083520868,0.05740 | 0.20918 | 0.07666 | 0.03300 | 0.15891 | 0.46486
random_dirichlet,0.1290411821097709,0.07003 | 0.17278 | 0.15987 | 0.28447 | 0.10487 | 0.20799
random_dirichlet,0.1290412608272477,0.03309 | 0.23081 | 0.49742 | 0.02936 | 0.13158 | 0.07775
random_dirichlet,0.12904126966124194,0.00618 | 0.24134 | 0.20330 | 0.34026 | 0.18738 | 0.02154
random_dirichlet,0.12904127555926317,0.03002 | 0.21882 | 0.30267 | 0.30807 | 0.13811 | 0.00230
random_dirichlet,0.12904129631346842,0.07516 | 0.11207 | 0.13595 | 0.54044 | 0.08897 | 0.04741
random_dirichlet,0.1290413337963884,0.01205 | 0.22729 | 0.00785 | 0.45410 | 0.19852 | 0.10019
random_dirichlet,0.12904147965632062,0.05563 | 0.16591 | 0.22191 | 0.29907 | 0.11758 | 0.13990
random_dirichlet,0.1290414824345631,0.06886 | 0.07728 | 0.19191 | 0.38599 | 0.10954 | 0.16642
random_dirichlet,0.129041519242724,0.07711 | 0.31929 | 0.31652 | 0.08752 | 0.06805 | 0.13151
random_dirichlet,0.12904154978582716,0.12744 | 0.12466 | 0.18529 | 0.32114 | 0.02752 | 0.21395
random_dirichlet,0.12904175384275526,0.06871 | 0.27073 | 0.37176 | 0.11031 | 0.07844 | 0.10005
random_dirichlet,0.12904178199395303,0.00659 | 0.06530 | 0.08188 | 0.54414 | 0.21806 | 0.08403
random_dirichlet,0.1290418613419315,0.05684 | 0.09053 | 0.34991 | 0.06876 | 0.13454 | 0.29942
random_dirichlet,0.12904217734608506,0.06094 | 0.04829 | 0.23214 | 0.15367 | 0.14509 | 0.35987
random_dirichlet,0.12904225270660613,0.14763 | 0.07902 | 0.33921 | 0.07478 | 0.01316 | 0.34620
random_dirichlet,0.12904229399190925,0.01475 | 0.10480 | 0.05213 | 0.02091 | 0.26596 | 0.54144
random_dirichlet,0.12904234633036685,0.08456 | 0.66907 | 0.06611 | 0.00812 | 0.05094 | 0.12120
random_dirichlet,0.12904251528503852,0.01525 | 0.04277 | 0.31463 | 0.43750 | 0.18002 | 0.00982
random_dirichlet,0.1290426942264871,0.06329 | 0.04162 | 0.01282 | 0.12250 | 0.18539 | 0.57439
random_dirichlet,0.12904293443609874,0.04878 | 0.00602 | 0.06200 | 0.06572 | 0.74869 | 0.06879
random_dirichlet,0.12904308577434315,0.11190 | 0.03800 | 0.43947 | 0.16404 | 0.04364 | 0.20296
random_dirichlet,0.1290433719165981,0.01592 | 0.07228 | 0.67434 | 0.06680 | 0.16025 | 0.01041
random_dirichlet,0.1290433981094537,0.08210 | 0.32767 | 0.08869 | 0.02644 | 0.09708 | 0.37803
random_dirichlet,0.12904373403065814,0.05740 | 0.27945 | 0.22664 | 0.04947 | 0.11929 | 0.26775
random_dirichlet,0.12904375284552677,0.11603 | 0.18231 | 0.42929 | 0.16319 | 0.01547 | 0.09371
random_dirichlet,0.12904390404274205,0.02762 | 0.23810 | 0.10850 | 0.22252 | 0.17493 | 0.22832
random_dirichlet,0.12904392776491175,0.12821 | 0.12137 | 0.02599 | 0.69120 | 0.01863 | 0.01460
random_dirichlet,0.12904412058075326,0.10757 | 0.03457 | 0.03685 | 0.11349 | 0.11618 | 0.59134
random_dirichlet,0.129044150308146,0.10116 | 0.53107 | 0.13365 | 0.11626 | 0.02564 | 0.09221
random_dirichlet,0.12904464713915162,0.01583 | 0.64414 | 0.01758 | 0.10424 | 0.16384 | 0.05436
random_dirichlet,0.12904481288427266,0.03410 | 0.03072 | 0.30978 | 0.01009 | 0.19754 | 0.41777
random_dirichlet,0.1290450809565457,0.12121 | 0.09197 | 0.01567 | 0.58682 | 0.04127 | 0.14306
random_dirichlet,0.12904508350222083,0.07599 | 0.09774 | 0.19285 | 0.07243 | 0.12729 | 0.43370
random_dirichlet,0.12904527325562917,0.09819 | 0.32645 | 0.16943 | 0.13212 | 0.05171 | 0.22209
random_dirichlet,0.12904561776102616,0.08473 | 0.06055 | 0.50285 | 0.27979 | 0.05783 | 0.01425
random_dirichlet,0.1290456273540148,0.14213 | 0.05226 | 0.11204 | 0.08343 | 0.05687 | 0.55327
random_dirichlet,0.12904563782118958,0.15483 | 0.03079 | 0.06756 | 0.16886 | 0.04249 | 0.53548
random_dirichlet,0.12904567258981037,0.15598 | 0.07071 | 0.15672 | 0.00269 | 0.03821 | 0.57570
random_dirichlet,0.1290458029997691,0.06513 | 0.36676 | 0.30854 | 0.09326 | 0.07830 | 0.08801
random_dirichlet,0.12904580516632827,0.04503 | 0.32660 | 0.04508 | 0.35611 | 0.12728 | 0.09990
random_dirichlet,0.12904583070954176,0.00049 | 0.08629 | 0.16686 | 0.50698 | 0.21432 | 0.02506
random_dirichlet,0.129046285337088,0.13409 | 0.29134 | 0.01796 | 0.01451 | 0.04364 | 0.49846
random_dirichlet,0.12904633508084296,0.01186 | 0.36919 | 0.06124 | 0.14247 | 0.19701 | 0.21823
random_dirichlet,0.12904640176144092,0.00088 | 0.07939 | 0.13335 | 0.45323 | 0.22536 | 0.10780
random_dirichlet,0.12904643075820676,0.08454 | 0.54109 | 0.03899 | 0.08143 | 0.06222 | 0.19174
random_dirichlet,0.12904652192050076,0.09945 | 0.51747 | 0.28981 | 0.00037 | 0.02049 | 0.07241
random_dirichlet,0.12904663466878533,0.13456 | 0.10330 | 0.42454 | 0.01301 | 0.01918 | 0.30541
random_dirichlet,0.12904699661594737,0.11131 | 0.05308 | 0.11062 | 0.14190 | 0.09060 | 0.49248
random_dirichlet,0.12904713611498334,0.11633 | 0.17077 | 0.28586 | 0.36993 | 0.01657 | 0.04055
random_dirichlet,0.1290471996095799,0.12291 | 0.35593 | 0.02358 | 0.30639 | 0.01806 | 0.17312
random_dirichlet,0.12904740057548877,0.07598 | 0.16772 | 0.41837 | 0.23689 | 0.06606 | 0.03498
random_dirichlet,0.1290474332598905,0.11377 | 0.05085 | 0.19557 | 0.16086 | 0.07224 | 0.40671
random_dirichlet,0.1290475179072665,0.07881 | 0.11962 | 0.17016 | 0.33711 | 0.09375 | 0.20056
random_dirichlet,0.12904758704904304,0.01508 | 0.03416 | 0.65276 | 0.00743 | 0.17661 | 0.11396
random_dirichlet,0.12904765534676166,0.07886 | 0.10202 | 0.40689 | 0.32564 | 0.06653 | 0.02006
random_dirichlet,0.12904767308061388,0.12263 | 0.05828 | 0.23182 | 0.46487 | 0.02586 | 0.09654
random_dirichlet,0.12904781487346442,0.08392 | 0.24035 | 0.06967 | 0.24807 | 0.08820 | 0.26979
random_dirichlet,0.1290478742748889,0.08257 | 0.02626 | 0.57458 | 0.10834 | 0.07274 | 0.13552
random_dirichlet,0.12904790408314085,0.09187 | 0.05321 | 0.11498 | 0.27560 | 0.10193 | 0.36240
random_dirichlet,0.12904798471705747,0.01194 | 0.20548 | 0.29599 | 0.02552 | 0.20064 | 0.26044
random_dirichlet,0.12904805892819166,0.06908 | 0.15429 | 0.18095 | 0.38619 | 0.09589 | 0.11360
random_dirichlet,0.1290481012527567,0.03327 | 0.00950 | 0.06007 | 0.72039 | 0.16793 | 0.00884
random_dirichlet,0.12904825782206633,0.00963 | 0.22533 | 0.04318 | 0.15720 | 0.22875 | 0.33591
random_dirichlet,0.12904848000260608,0.03122 | 0.27186 | 0.09043 | 0.10639 | 0.17760 | 0.32250
random_dirichlet,0.12904854103394164,0.09727 | 0.17362 | 0.01875 | 0.14553 | 0.10010 | 0.46473
random_dirichlet,0.12904866052931274,0.01691 | 0.13099 | 0.00589 | 0.19373 | 0.23712 | 0.41538
random_dirichlet,0.12904868939114228,0.03062 | 0.46837 | 0.29802 | 0.03455 | 0.12521 | 0.04322
random_dirichlet,0.12904881140763777,0.07247 | 0.37285 | 0.03640 | 0.14964 | 0.09752 | 0.27112
random_dirichlet,0.12904885175763983,0.01091 | 0.09293 | 0.20136 | 0.18867 | 0.22077 | 0.28535
random_dirichlet,0.12904897854476632,0.12356 | 0.51410 | 0.11680 | 0.09494 | 0.00114 | 0.14946
random_dirichlet,0.12904925842605747,0.02451 | 0.13485 | 0.11354 | 0.31857 | 0.18729 | 0.22126
random_dirichlet,0.12904933039538055,0.07824 | 0.12229 | 0.00325 | 0.64690 | 0.09134 | 0.05799
random_dirichlet,0.12904933749290373,0.09218 | 0.17758 | 0.11632 | 0.06270 | 0.10031 | 0.45091
random_dirichlet,0.1290495722953865,0.10411 | 0.29612 | 0.29418 | 0.22910 | 0.02345 | 0.05304
random_dirichlet,0.12904969356633733,0.07439 | 0.43267 | 0.09352 | 0.09697 | 0.08237 | 0.22008
random_dirichlet,0.1290496939011702,0.03386 | 0.39287 | 0.19745 | 0.21914 | 0.12595 | 0.03074
random_dirichlet,0.1290498080231822,0.00923 | 0.09920 | 0.23198 | 0.34203 | 0.19999 | 0.11757
random_dirichlet,0.12904989117871973,0.00858 | 0.03798 | 0.01067 | 0.02225 | 0.30457 | 0.61595
random_dirichlet,0.12905015933087957,0.09593 | 0.60550 | 0.21620 | 0.04434 | 0.01945 | 0.01858
random_dirichlet,0.12905022067223548,0.04235 | 0.11117 | 0.19389 | 0.23671 | 0.15722 | 0.25867
random_dirichlet,0.12905022084455728,0.04815 | 0.15404 | 0.00236 | 0.51730 | 0.14213 | 0.13601
random_dirichlet,0.129050249175544,0.01773 | 0.19687 | 0.36511 | 0.14393 | 0.16731 | 0.10905
random_dirichlet,0.12905059640404837,0.05325 | 0.07041 | 0.25231 | 0.26543 | 0.13558 | 0.22302
random_dirichlet,0.12905062145337765,0.12168 | 0.34586 | 0.10418 | 0.30719 | 0.01014 | 0.11095
random_dirichlet,0.12905073522626961,0.09211 | 0.42878 | 0.26939 | 0.13768 | 0.03164 | 0.04039
random_dirichlet,0.12905085116155424,0.00673 | 0.22285 | 0.45099 | 0.03643 | 0.18172 | 0.10130
random_dirichlet,0.12905103826445477,0.01981 | 0.11854 | 0.01033 | 0.28079 | 0.22141 | 0.34913
random_dirichlet,0.12905149142719335,0.10105 | 0.22164 | 0.18141 | 0.07146 | 0.06844 | 0.35601
random_dirichlet,0.12905163250966234,0.12287 | 0.10576 | 0.20554 | 0.44028 | 0.02219 | 0.10335
random_dirichlet,0.12905179856819196,0.02629 | 0.14358 | 0.12916 | 0.32712 | 0.17845 | 0.19541
random_dirichlet,0.12905181408340755,0.03973 | 0.12726 | 0.04107 | 0.34498 | 0.17124 | 0.27572
random_dirichlet,0.12905198034367343,0.04158 | 0.12096 | 0.51650 | 0.06088 | 0.12816 | 0.13193
random_dirichlet,0.12905208447928548,0.15622 | 0.12381 | 0.06925 | 0.23632 | 0.01423 | 0.40017
random_dirichlet,0.12905208671903765,0.02465 | 0.47290 | 0.05871 | 0.28806 | 0.14348 | 0.01220
random_dirichlet,0.12905243886568493,0.08781 | 0.16256 | 0.69457 | 0.00953 | 0.03769 | 0.00785
random_dirichlet,0.1290524654947449,0.02705 | 0.04128 | 0.10153 | 0.04144 | 0.73190 | 0.05681
random_dirichlet,0.12905248952227596,0.00392 | 0.10152 | 0.51546 | 0.09938 | 0.19181 | 0.08790
