model_name,fold,feature,coefficient,abs_coefficient,intercept
Ridge_RobustScaler_baseline,1,SaleType__COD,-0.008133172231250468,0.008133172231250468,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleType__New,0.024459003818413098,0.024459003818413098,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleType__Rare,0.010365279069881656,0.010365279069881656,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleType__WD,-0.026691110657045825,0.026691110657045825,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleCondition__Abnorml,-0.041121470376811846,0.041121470376811846,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleCondition__Alloca,-0.003868260473514515,0.003868260473514515,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleCondition__Family,-0.01443026557173561,0.01443026557173561,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleCondition__Normal,0.03682743811217333,0.03682743811217333,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleCondition__Partial,0.013106847818296328,0.013106847818296328,12.069469951687148
Ridge_RobustScaler_baseline,1,SaleCondition__Rare,0.009485710491594695,0.009485710491594695,12.069469951687148
Ridge_RobustScaler_baseline,2,LotFrontage,0.0008561005201547164,0.0008561005201547164,12.045983695483528
Ridge_RobustScaler_baseline,2,LotArea,0.04170762514130228,0.04170762514130228,12.045983695483528
Ridge_RobustScaler_baseline,2,OverallQual,0.06620108948812709,0.06620108948812709,12.045983695483528
Ridge_RobustScaler_baseline,2,OverallCond,0.044691724750850814,0.044691724750850814,12.045983695483528
Ridge_RobustScaler_baseline,2,YearBuilt,0.03644134112632102,0.03644134112632102,12.045983695483528
Ridge_RobustScaler_baseline,2,YearRemodAdd,0.010812326593277554,0.010812326593277554,12.045983695483528
Ridge_RobustScaler_baseline,2,MasVnrArea,0.009542754241082547,0.009542754241082547,12.045983695483528
Ridge_RobustScaler_baseline,2,BsmtFinSF1,0.035946353762909625,0.035946353762909625,12.045983695483528
Ridge_RobustScaler_baseline,2,BsmtFinSF2,-0.00212553625087872,0.00212553625087872,12.045983695483528
Ridge_RobustScaler_baseline,2,BsmtUnfSF,-0.007398321662434333,0.007398321662434333,12.045983695483528
