feature,importance,fold,model_name
Heating__OthW,0.0,4,CatBoost_research_v1
Heating__Wall,0.0,4,CatBoost_research_v1
HeatingQC__Ex,0.10257385638667929,4,CatBoost_research_v1
HeatingQC__Fa,0.018997465389121764,4,CatBoost_research_v1
HeatingQC__Gd,0.002113354927703505,4,CatBoost_research_v1
HeatingQC__Po,0.0,4,CatBoost_research_v1
HeatingQC__TA,0.04019583367972907,4,CatBoost_research_v1
CentralAir__N,0.8390145539695502,4,CatBoost_research_v1
CentralAir__Y,0.8755449107255344,4,CatBoost_research_v1
Electrical__FuseA,0.0,4,CatBoost_research_v1
Electrical__FuseF,0.0005175648060804115,4,CatBoost_research_v1
Electrical__FuseP,3.294920492314982e-05,4,CatBoost_research_v1
Electrical__Mix,0.00012348328222134625,4,CatBoost_research_v1
Electrical__SBrkr,0.00345150500313188,4,CatBoost_research_v1
KitchenQual__Ex,0.29514415395649085,4,CatBoost_research_v1
KitchenQual__Fa,0.020011783916377132,4,CatBoost_research_v1
KitchenQual__Gd,0.07106269384168504,4,CatBoost_research_v1
KitchenQual__TA,0.03161331013419834,4,CatBoost_research_v1
Functional__Maj1,0.00027782809385793774,4,CatBoost_research_v1
Functional__Maj2,0.0,4,CatBoost_research_v1
Functional__Min1,0.0005231087103516819,4,CatBoost_research_v1
Functional__Min2,0.0,4,CatBoost_research_v1
Functional__Mod,0.016544196544393312,4,CatBoost_research_v1
Functional__Sev,2.0577461582112504e-05,4,CatBoost_research_v1
Functional__Typ,0.20722886103135005,4,CatBoost_research_v1
FireplaceQu__Ex,0.0,4,CatBoost_research_v1
FireplaceQu__Fa,0.0,4,CatBoost_research_v1
FireplaceQu__Gd,0.0029844125513739965,4,CatBoost_research_v1
FireplaceQu__NoFeature,0.34428773047179223,4,CatBoost_research_v1
FireplaceQu__Po,0.002995784851986381,4,CatBoost_research_v1
FireplaceQu__TA,0.11063206803598992,4,CatBoost_research_v1
GarageType__2Types,0.0001757951266491169,4,CatBoost_research_v1
GarageType__Attchd,0.4213346782232288,4,CatBoost_research_v1
GarageType__Basment,0.01813212297012239,4,CatBoost_research_v1
GarageType__BuiltIn,0.0,4,CatBoost_research_v1
GarageType__CarPort,0.006710760036090242,4,CatBoost_research_v1
GarageType__Detchd,0.0,4,CatBoost_research_v1
GarageType__NoFeature,0.0,4,CatBoost_research_v1
GarageFinish__Fin,0.030286811507268384,4,CatBoost_research_v1
GarageFinish__NoFeature,0.07166402422529951,4,CatBoost_research_v1
GarageFinish__RFn,0.00028825484541709944,4,CatBoost_research_v1
GarageFinish__Unf,0.11870175006623368,4,CatBoost_research_v1
GarageQual__Ex,0.0,4,CatBoost_research_v1
GarageQual__Fa,0.0,4,CatBoost_research_v1
GarageQual__Gd,0.0,4,CatBoost_research_v1
GarageQual__NoFeature,0.0,4,CatBoost_research_v1
GarageQual__Po,0.0,4,CatBoost_research_v1
GarageQual__TA,0.089763889934897,4,CatBoost_research_v1
GarageCond__Ex,0.0,4,CatBoost_research_v1
GarageCond__Fa,0.0038746576068847726,4,CatBoost_research_v1
GarageCond__Gd,0.0,4,CatBoost_research_v1
GarageCond__NoFeature,0.011937614196855498,4,CatBoost_research_v1
GarageCond__Po,0.0,4,CatBoost_research_v1
GarageCond__TA,0.34190138311649676,4,CatBoost_research_v1
PavedDrive__N,0.0681474686086556,4,CatBoost_research_v1
PavedDrive__P,0.0014799494534858712,4,CatBoost_research_v1
PavedDrive__Y,0.027257795378064543,4,CatBoost_research_v1
PoolQC__Ex,0.0,4,CatBoost_research_v1
PoolQC__Fa,0.0,4,CatBoost_research_v1
PoolQC__Gd,0.0,4,CatBoost_research_v1
PoolQC__NoFeature,0.0,4,CatBoost_research_v1
Fence__GdPrv,0.021952781966345702,4,CatBoost_research_v1
Fence__GdWo,0.0019403370016906254,4,CatBoost_research_v1
Fence__MnPrv,0.01379792632924587,4,CatBoost_research_v1
Fence__MnWw,0.0,4,CatBoost_research_v1
Fence__NoFeature,0.0,4,CatBoost_research_v1
MiscFeature__NoFeature,0.0005764254788764179,4,CatBoost_research_v1
MiscFeature__Rare,0.0,4,CatBoost_research_v1
MiscFeature__Shed,0.0022097920081087644,4,CatBoost_research_v1
SaleType__COD,0.004450422256445412,4,CatBoost_research_v1
SaleType__New,0.056738821044051056,4,CatBoost_research_v1
SaleType__Rare,0.024904393467900184,4,CatBoost_research_v1
SaleType__WD,0.03013341935567858,4,CatBoost_research_v1
SaleCondition__Abnorml,0.5800832985471732,4,CatBoost_research_v1
SaleCondition__Alloca,0.0,4,CatBoost_research_v1
SaleCondition__Family,0.11132181911567111,4,CatBoost_research_v1
SaleCondition__Normal,0.057122733747659436,4,CatBoost_research_v1
SaleCondition__Partial,0.016019361505972725,4,CatBoost_research_v1
SaleCondition__Rare,0.0,4,CatBoost_research_v1
