model_name,feature,mean_importance,std_importance,max_importance
CatBoost_research_v1,Condition2__Rare,0.0018296647642366856,0.0018998743662366673,0.004325716862941963
CatBoost_research_v1,Exterior2nd__Rare,0.0018194568130527802,0.0036484263006327806,0.008336922429907809
CatBoost_research_v1,BldgType__Duplex,0.0016354714305301255,0.0036570252939241857,0.008177357152650628
CatBoost_research_v1,LandSlope__Sev,0.0016096200836897667,0.001275947653286399,0.003702945992075144
CatBoost_research_v1,Street__Pave,0.0015923874076515555,0.002511566048239967,0.0058688746691804485
CatBoost_research_v1,MiscVal,0.0015647293461455458,0.001714085921492824,0.003568360556907341
CatBoost_research_v1,MSSubClass__90,0.001496679505732236,0.0017834875409856532,0.004155165817166041
CatBoost_research_v1,PavedDrive__P,0.0014851056512476305,0.0025745127552496286,0.005945578802752281
CatBoost_research_v1,SaleCondition__Alloca,0.001446245546101913,0.0019848412138094894,0.0038042699398982385
CatBoost_research_v1,MiscFeature__Rare,0.001379010154299304,0.0030835604466757176,0.00689505077149652
CatBoost_research_v1,PoolQC_Ord,0.0013709916098586694,0.001776955476046361,0.004067124162917661
CatBoost_research_v1,Heating__Wall,0.0013659068495383653,0.0030427044030404446,0.006808838346213541
CatBoost_research_v1,Functional__Maj1,0.001359440751938806,0.0016048156436374269,0.003874558968070138
CatBoost_research_v1,BsmtHalfBath,0.0013464032705252627,0.0025788218072275737,0.005933123420624899
CatBoost_research_v1,MSSubClass__80,0.0011844816484531577,0.0024465079198806323,0.005551486749702343
CatBoost_research_v1,ExterQual__Fa,0.001166979722707789,0.0014380413080507064,0.0035137116340406447
CatBoost_research_v1,RoofMatl__Rare,0.0010942113574736732,0.0012070216969201186,0.0024036210549371814
CatBoost_research_v1,Exterior2nd__Stucco,0.0010649610488168999,0.0017784032577754722,0.004101987166769776
CatBoost_research_v1,PoolQC__Gd,0.0010081527579686787,0.0010079339856332407,0.0025385125978985004
CatBoost_research_v1,MSSubClass__Rare,0.0009875778791257643,0.0017956451090479608,0.004156432758122666
CatBoost_research_v1,Neighborhood__SawyerW,0.0009847157834554341,0.002201891430323313,0.0049235789172771705
CatBoost_research_v1,Street__Grvl,0.0009657080428535006,0.0014306450856053068,0.0031864557271846965
CatBoost_research_v1,Foundation__Wood,0.0008870498875677261,0.0015978867238362502,0.003727561939803139
CatBoost_research_v1,BldgType__2fmCon,0.0008232906983712557,0.0014591720114681026,0.003368412807337501
CatBoost_research_v1,Alley__NoFeature,0.0008063554532619008,0.0011220684971105334,0.002602584444636108
CatBoost_research_v1,Exterior2nd__BrkFace,0.0007723509416153269,0.0016544087812206786,0.00373008951967009
CatBoost_research_v1,BsmtFinType1__BLQ,0.0006585988596089506,0.0014726718199894542,0.003292994298044753
CatBoost_research_v1,MSSubClass__60,0.0006533480950963807,0.0014609307536055042,0.0032667404754819036
CatBoost_research_v1,GarageType__2Types,0.0006471373931351128,0.0012555415768982904,0.0028877197728160524
CatBoost_research_v1,Neighborhood__Mitchel,0.000634824547649804,0.0007518159428047009,0.0017607027537488787
CatBoost_research_v1,HouseStyle__2.5Unf,0.0006296828230988258,0.001408013596712949,0.003148414115494129
CatBoost_research_v1,HasMasVnr,0.0006283411090293274,0.000985453325515916,0.002250330111179976
CatBoost_research_v1,BldgType__TwnhsE,0.0005906602184273462,0.0013207564000084202,0.002953301092136731
CatBoost_research_v1,Exterior1st__CemntBd,0.0005876862831696779,0.0008265452803107987,0.0017360439728464066
CatBoost_research_v1,Foundation__Stone,0.0005205074768033387,0.0011638901009291603,0.0026025373840166937
CatBoost_research_v1,Exterior2nd__HdBoard,0.0004924549874253336,0.00110116282774185,0.002462274937126668
CatBoost_research_v1,Condition2__Norm,0.00048231765428564233,0.000807075287836247,0.0018618256455049127
CatBoost_research_v1,Neighborhood__BrDale,0.00045349000236974207,0.0007500563050907233,0.0017286783555054708
CatBoost_research_v1,MiscFeature__Shed,0.0004419584016217529,0.0009882490292533927,0.0022097920081087644
CatBoost_research_v1,Exterior2nd__Wd Shng,0.0004284833239618693,0.0005945647443158689,0.0012073043217547391
CatBoost_research_v1,BsmtFinType2__NoFeature,0.00040934800513740084,0.0009153299659411614,0.002046740025687004
